Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Normal},,Tearful Look,0,0,{B DoubDis 1},,,False,{Normal}Tearful Look{0}{B DoubDis 1},Tearful Look,efefef,なみだめ,{Normal}なみだめ{0}{B DoubDis 1},Larme à l'Œil,{Normal}Larme à l'Œil{0}{B DoubDis 1},Tränendrüse,{Normal}Tränendrüse{0}{B DoubDis 1},Occhionilucidi,{Normal}Occhionilucidi{0}{B DoubDis 1},Ojos Llorosos,{Normal}Ojos Llorosos{0}{B DoubDis 1},눈물그렁그렁,{Normal}눈물그렁그렁{0}{B DoubDis 1},淚眼汪汪 / 泪眼汪汪,{Normal}淚眼汪汪 / 泪眼汪汪{0}{B DoubDis 1}
{Normal},,Teeter Dance,0,0,{B Conf 1},,,False,{Normal}Teeter Dance{0}{B Conf 1},Teeter Dance,efefef,フラフラダンス,{Normal}フラフラダンス{0}{B Conf 1},Danse Folle,{Normal}Danse Folle{0}{B Conf 1},Taumeltanz,{Normal}Taumeltanz{0}{B Conf 1},Strampadanza,{Normal}Strampadanza{0}{B Conf 1},Danza Caos,{Normal}Danza Caos{0}{B Conf 1},흔들흔들댄스,{Normal}흔들흔들댄스{0}{B Conf 1},搖晃舞 / 摇晃舞,{Normal}搖晃舞 / 摇晃舞{0}{B Conf 1}
{Normal},,Tickle,0,0,{W Adv 1},{B Dis 1},,False,{Normal}Tickle{0}{W Adv 1}{B Dis 1},Tickle,efefef,くすぐる,{Normal}くすぐる{0}{W Adv 1}{B Dis 1},Chatouille,{Normal}Chatouille{0}{W Adv 1}{B Dis 1},Spaßkanone,{Normal}Spaßkanone{0}{W Adv 1}{B Dis 1},Solletico,{Normal}Solletico{0}{W Adv 1}{B Dis 1},Cosquillas,{Normal}Cosquillas{0}{W Adv 1}{B Dis 1},간지르기,{Normal}간지르기{0}{W Adv 1}{B Dis 1},撓癢 / 挠痒,{Normal}撓癢 / 挠痒{0}{W Adv 1}{B Dis 1}
{Normal},,Tidy Up,0,0,{Clear},{W Adv 1},,False,{Normal}Tidy Up{0}{Clear}{W Adv 1},Tidy Up,efefef,おかたづけ,{Normal}おかたづけ{0}{Clear}{W Adv 1},Grand Nettoyage,{Normal}Grand Nettoyage{0}{Clear}{W Adv 1},Aufräumen,{Normal}Aufräumen{0}{Clear}{W Adv 1},Pulizie,{Normal}Pulizie{0}{Clear}{W Adv 1},Limpieza General,{Normal}Limpieza General{0}{Clear}{W Adv 1},정리정돈,{Normal}정리정돈{0}{Clear}{W Adv 1},大掃除 / 大扫除,{Normal}大掃除 / 大扫除{0}{Clear}{W Adv 1}
{Normal},,Transform,*,*,,,,#VALUE!,{Normal}Transform{*},Transform,efefef,へんしん,{Normal}へんしん{*},Morphing,{Normal}Morphing{*},Wandler,{Normal}Wandler{*},Trasformazione,{Normal}Trasformazione{*},Transformación,{Normal}Transformación{*},변신,{Normal}변신{*},變身 / 变身,{Normal}變身 / 变身{*}
{Normal},,Veevee Volley,2,2,{W Adv 1},,,False,{Normal}Veevee Volley{2}{W Adv 1},Veevee Volley,efefef,ブイブイブレイク,{Normal}ブイブイブレイク{2}{W Adv 1},Évo-Chardasso,{Normal}Évo-Chardasso{2}{W Adv 1},Evo-Crash,{Normal}Evo-Crash{2}{W Adv 1},Eeveempatto,{Normal}Eeveempatto{2}{W Adv 1},Eevimpacto,{Normal}Eevimpacto{2}{W Adv 1},브이브이브레이크,{Normal}브이브이브레이크{2}{W Adv 1},砰砰擊破 / 砰砰击破,{Normal}砰砰擊破 / 砰砰击破{2}{W Adv 1}
{Normal},,Whirlwind,0,0,{B Switch},,,False,{Normal}Whirlwind{0}{B Switch},Whirlwind,efefef,ふきとばし,{Normal}ふきとばし{0}{B Switch},Cyclone,{Normal}Cyclone{0}{B Switch},Wirbelwind,{Normal}Wirbelwind{0}{B Switch},Turbine,{Normal}Turbine{0}{B Switch},Remolino,{Normal}Remolino{0}{B Switch},날려버리기,{Normal}날려버리기{0}{B Switch},吹飛 / 吹飞,{Normal}吹飛 / 吹飞{0}{B Switch}
{Normal},,Work Up,0,0,{W DoubAdv 1},,,False,{Normal}Work Up{0}{W DoubAdv 1},Work Up,efefef,ふるいたてる,{Normal}ふるいたてる{0}{W DoubAdv 1},Rengorgement,{Normal}Rengorgement{0}{W DoubAdv 1},Kraftschub,{Normal}Kraftschub{0}{W DoubAdv 1},Cuordileone,{Normal}Cuordileone{0}{W DoubAdv 1},Avivar,{Normal}Avivar{0}{W DoubAdv 1},분발,{Normal}분발{0}{W DoubAdv 1},自我激勵 / 自我激励,{Normal}自我激勵 / 自我激励{0}{W DoubAdv 1}
{Normal},,Wring Out,1-2 Lvl,1-2 Lvl,{B Opp},,,#VALUE!,{Normal}Wring Out{1-2 Lvl}{B Opp},Wring Out,efefef,しぼりとる,{Normal}しぼりとる{1-2 Lvl}{B Opp},Essorage,{Normal}Essorage{1-2 Lvl}{B Opp},Auswringen,{Normal}Auswringen{1-2 Lvl}{B Opp},Strizzata,{Normal}Strizzata{1-2 Lvl}{B Opp},Estrujón,{Normal}Estrujón{1-2 Lvl}{B Opp},쥐어짜기,{Normal}쥐어짜기{1-2 Lvl}{B Opp},絞緊 / 绞紧,{Normal}絞緊 / 绞紧{1-2 Lvl}{B Opp}
{Normal},,Yawn,0*,0*,,,,#VALUE!,{Normal}Yawn{0*},Yawn,efefef,あくび,{Normal}あくび{0*},Bâillement,{Normal}Bâillement{0*},Gähner,{Normal}Gähner{0*},Sbadiglio,{Normal}Sbadiglio{0*},Bostezo,{Normal}Bostezo{0*},하품,{Normal}하품{0*},哈欠,{Normal}哈欠{0*}
{Poison},,Acid Armor,0,0,{B DoubDis 1},,,False,{Poison}Acid Armor{0}{B DoubDis 1},Acid Armor,bc95be,とける,{Poison}とける{0}{B DoubDis 1},Acidarmure,{Poison}Acidarmure{0}{B DoubDis 1},Säurepanzer,{Poison}Säurepanzer{0}{B DoubDis 1},Scudo Acido,{Poison}Scudo Acido{0}{B DoubDis 1},Armadura Ácida,{Poison}Armadura Ácida{0}{B DoubDis 1},녹기,{Poison}녹기{0}{B DoubDis 1},溶化,{Poison}溶化{0}{B DoubDis 1}
{Poison},,Baneful Bunker,0,0,{W Prot 1},{B Pois 4},,False,{Poison}Baneful Bunker{0}{W Prot 1}{B Pois 4},Baneful Bunker,bc95be,トーチカ,{Poison}トーチカ{0}{W Prot 1}{B Pois 4},Blockhaus,{Poison}Blockhaus{0}{W Prot 1}{B Pois 4},Bunker,{Poison}Bunker{0}{W Prot 1}{B Pois 4},Fortino,{Poison}Fortino{0}{W Prot 1}{B Pois 4},Búnker,{Poison}Búnker{0}{W Prot 1}{B Pois 4},토치카,{Poison}토치카{0}{W Prot 1}{B Pois 4},碉堡,{Poison}碉堡{0}{W Prot 1}{B Pois 4}
{Poison},,Belch,*,*,,,,#VALUE!,{Poison}Belch{*},Belch,bc95be,ゲップ,{Poison}ゲップ{*},Éructation,{Poison}Éructation{*},Rülpser,{Poison}Rülpser{*},Rutto,{Poison}Rutto{*},Eructo,{Poison}Eructo{*},트림,{Poison}트림{*},打嗝,{Poison}打嗝{*}
{Poison},,Coil,0,0,{W Adv 1},{B Dis 1},,False,{Poison}Coil{0}{W Adv 1}{B Dis 1},Coil,bc95be,とぐろをまく,{Poison}とぐろをまく{0}{W Adv 1}{B Dis 1},Enroulement,{Poison}Enroulement{0}{W Adv 1}{B Dis 1},Einrollen,{Poison}Einrollen{0}{W Adv 1}{B Dis 1},Arrotola,{Poison}Arrotola{0}{W Adv 1}{B Dis 1},Enrosque,{Poison}Enrosque{0}{W Adv 1}{B Dis 1},똬리틀기,{Poison}똬리틀기{0}{W Adv 1}{B Dis 1},盤蜷 / 盘蜷,{Poison}盤蜷 / 盘蜷{0}{W Adv 1}{B Dis 1}
{Poison},,Corrosive Gas,0,0,{B Block},,,False,{Poison}Corrosive Gas{0}{B Block},Corrosive Gas,bc95be,ふしょくガス,{Poison}ふしょくガス{0}{B Block},Gaz Corrosif,{Poison}Gaz Corrosif{0}{B Block},Korrosionsgas,{Poison}Korrosionsgas{0}{B Block},Gas Corrosivo,{Poison}Gas Corrosivo{0}{B Block},Gas Corrosivo,{Poison}Gas Corrosivo{0}{B Block},부식가스,{Poison}부식가스{0}{B Block},腐蝕氣體 / 腐蚀气体,{Poison}腐蝕氣體 / 腐蚀气体{0}{B Block}
{Poison},,Gastro Acid,0,0,{B Block},,,False,{Poison}Gastro Acid{0}{B Block},Gastro Acid,bc95be,いえき,{Poison}いえき{0}{B Block},Suc Digestif,{Poison}Suc Digestif{0}{B Block},Magensäfte,{Poison}Magensäfte{0}{B Block},Gastroacido,{Poison}Gastroacido{0}{B Block},Bilis,{Poison}Bilis{0}{B Block},위액,{Poison}위액{0}{B Block},胃液,{Poison}胃液{0}{B Block}
{Poison},,Poison Gas,0,0,{B Pois 2},,,False,{Poison}Poison Gas{0}{B Pois 2},Poison Gas,bc95be,どくガス,{Poison}どくガス{0}{B Pois 2},Gaz Toxik,{Poison}Gaz Toxik{0}{B Pois 2},Giftwolke,{Poison}Giftwolke{0}{B Pois 2},Velenogas,{Poison}Velenogas{0}{B Pois 2},Gas Venenoso,{Poison}Gas Venenoso{0}{B Pois 2},독가스,{Poison}독가스{0}{B Pois 2},毒瓦斯,{Poison}毒瓦斯{0}{B Pois 2}
{Poison},,Poison Powder,0,0,{B Pois 3},,,False,{Poison}Poison Powder{0}{B Pois 3},Poison Powder,bc95be,どくのこな,{Poison}どくのこな{0}{B Pois 3},Poudre Toxik,{Poison}Poudre Toxik{0}{B Pois 3},Giftpuder,{Poison}Giftpuder{0}{B Pois 3},Velenpolvere,{Poison}Velenpolvere{0}{B Pois 3},Polvo Veneno,{Poison}Polvo Veneno{0}{B Pois 3},독가루,{Poison}독가루{0}{B Pois 3},毒粉,{Poison}毒粉{0}{B Pois 3}
{Poison},,Poison Sting,1,1,{B Pois 5},,,False,{Poison}Poison Sting{1}{B Pois 5},Poison Sting,bc95be,どくばり,{Poison}どくばり{1}{B Pois 5},Dard-Venin,{Poison}Dard-Venin{1}{B Pois 5},Giftstachel,{Poison}Giftstachel{1}{B Pois 5},Velenospina,{Poison}Velenospina{1}{B Pois 5},Picotazo Veneno,{Poison}Picotazo Veneno{1}{B Pois 5},독침,{Poison}독침{1}{B Pois 5},毒針 / 毒针,{Poison}毒針 / 毒针{1}{B Pois 5}
{Poison},,Purify,0,0,{W Life},{W Status},,False,{Poison}Purify{0}{W Life}{W Status},Purify,bc95be,じょうか,{Poison}じょうか{0}{W Life}{W Status},Purification,{Poison}Purification{0}{W Life}{W Status},Läuterung,{Poison}Läuterung{0}{W Life}{W Status},Purificazione,{Poison}Purificazione{0}{W Life}{W Status},Purificación,{Poison}Purificación{0}{W Life}{W Status},정화,{Poison}정화{0}{W Life}{W Status},淨化 / 净化,{Poison}淨化 / 净化{0}{W Life}{W Status}
{Poison},,Toxic,0,0,{B Pois 2},,,False,{Poison}Toxic{0}{B Pois 2},Toxic,bc95be,どくどく,{Poison}どくどく{0}{B Pois 2},Toxik,{Poison}Toxik{0}{B Pois 2},Toxin,{Poison}Toxin{0}{B Pois 2},Tossina,{Poison}Tossina{0}{B Pois 2},Tóxico,{Poison}Tóxico{0}{B Pois 2},맹독,{Poison}맹독{0}{B Pois 2},劇毒 / 剧毒,{Poison}劇毒 / 剧毒{0}{B Pois 2}
{Poison},,Toxic Spikes,0,0,{Toxic Spikes},,,False,{Poison}Toxic Spikes{0}{Toxic Spikes},Toxic Spikes,bc95be,どくびし,{Poison}どくびし{0}{Toxic Spikes},Pics Toxik,{Poison}Pics Toxik{0}{Toxic Spikes},Giftspitzen,{Poison}Giftspitzen{0}{Toxic Spikes},Fielepunte,{Poison}Fielepunte{0}{Toxic Spikes},Púas Tóxicas,{Poison}Púas Tóxicas{0}{Toxic Spikes},독압정,{Poison}독압정{0}{Toxic Spikes},毒菱,{Poison}毒菱{0}{Toxic Spikes}
{Poison},,Toxic Thread,0,0,{B Pois 1},{W Priority},,False,{Poison}Toxic Thread{0}{B Pois 1}{W Priority},Toxic Thread,bc95be,どくのいと,{Poison}どくのいと{0}{B Pois 1}{W Priority},Fil Toxique,{Poison}Fil Toxique{0}{B Pois 1}{W Priority},Giftfaden,{Poison}Giftfaden{0}{B Pois 1}{W Priority},Velenotela,{Poison}Velenotela{0}{B Pois 1}{W Priority},Hilo Venenoso,{Poison}Hilo Venenoso{0}{B Pois 1}{W Priority},독실,{Poison}독실{0}{B Pois 1}{W Priority},毒絲 / 毒丝,{Poison}毒絲 / 毒丝{0}{B Pois 1}{W Priority}
{Poison},,Venom Drench,0,0,{B DoubDis 1},,,False,{Poison}Venom Drench{0}{B DoubDis 1},Venom Drench,bc95be,ベノムトラップ,{Poison}ベノムトラップ{0}{B DoubDis 1},Piège de Venin,{Poison}Piège de Venin{0}{B DoubDis 1},Giftfalle,{Poison}Giftfalle{0}{B DoubDis 1},Velenotrappola,{Poison}Velenotrappola{0}{B DoubDis 1},Trampa Venenosa,{Poison}Trampa Venenosa{0}{B DoubDis 1},베놈트랩,{Poison}베놈트랩{0}{B DoubDis 1},毒液陷阱,{Poison}毒液陷阱{0}{B DoubDis 1}
{Psychic},,Agility,0,0,{W Priority},,,False,{Psychic}Agility{0}{W Priority},Agility,e274e1,こうそくいどう,{Psychic}こうそくいどう{0}{W Priority},Hâte,{Psychic}Hâte{0}{W Priority},Agilität,{Psychic}Agilität{0}{W Priority},Agilità,{Psychic}Agilità{0}{W Priority},Agilidad,{Psychic}Agilidad{0}{W Priority},고속이동,{Psychic}고속이동{0}{W Priority},高速移動 / 高速移动,{Psychic}高速移動 / 高速移动{0}{W Priority}
{Psychic},,Amnesia,0,0,{B DoubDis 1},,,False,{Psychic}Amnesia{0}{B DoubDis 1},Amnesia,e274e1,ドわすれ,{Psychic}ドわすれ{0}{B DoubDis 1},Amnésie,{Psychic}Amnésie{0}{B DoubDis 1},Amnesie,{Psychic}Amnesie{0}{B DoubDis 1},Amnesia,{Psychic}Amnesia{0}{B DoubDis 1},Amnesia,{Psychic}Amnesia{0}{B DoubDis 1},망각술,{Psychic}망각술{0}{B DoubDis 1},瞬間失憶 / 瞬间失忆,{Psychic}瞬間失憶 / 瞬间失忆{0}{B DoubDis 1}
{Psychic},,Barrier,0,0,{B DoubDis 1},,,False,{Psychic}Barrier{0}{B DoubDis 1},Barrier,e274e1,バリアー,{Psychic}バリアー{0}{B DoubDis 1},Bouclier,{Psychic}Bouclier{0}{B DoubDis 1},Barriere,{Psychic}Barriere{0}{B DoubDis 1},Barriera,{Psychic}Barriera{0}{B DoubDis 1},Barrera,{Psychic}Barrera{0}{B DoubDis 1},배리어,{Psychic}배리어{0}{B DoubDis 1},屏障,{Psychic}屏障{0}{B DoubDis 1}
{Psychic},,Calm Mind,0,0,{W Adv 1},{B Dis 1},,False,{Psychic}Calm Mind{0}{W Adv 1}{B Dis 1},Calm Mind,e274e1,めいそう,{Psychic}めいそう{0}{W Adv 1}{B Dis 1},Plénitude,{Psychic}Plénitude{0}{W Adv 1}{B Dis 1},Gedankengut,{Psychic}Gedankengut{0}{W Adv 1}{B Dis 1},Calmamente,{Psychic}Calmamente{0}{W Adv 1}{B Dis 1},Paz Mental,{Psychic}Paz Mental{0}{W Adv 1}{B Dis 1},명상,{Psychic}명상{0}{W Adv 1}{B Dis 1},冥想,{Psychic}冥想{0}{W Adv 1}{B Dis 1}
{Psychic},,Cosmic Power,0,0,{B DoubDis 1},,,False,{Psychic}Cosmic Power{0}{B DoubDis 1},Cosmic Power,e274e1,コスモパワー,{Psychic}コスモパワー{0}{B DoubDis 1},Force Cosmique,{Psychic}Force Cosmique{0}{B DoubDis 1},Kosmik-Kraft,{Psychic}Kosmik-Kraft{0}{B DoubDis 1},Cosmoforza,{Psychic}Cosmoforza{0}{B DoubDis 1},Masa Cósmica,{Psychic}Masa Cósmica{0}{B DoubDis 1},코스믹파워,{Psychic}코스믹파워{0}{B DoubDis 1},宇宙力量,{Psychic}宇宙力量{0}{B DoubDis 1}
{Psychic},,Dream Eater,*,*,{B Sleep 4},,,#VALUE!,{Psychic}Dream Eater{*}{B Sleep 4},Dream Eater,e274e1,ゆめくい,{Psychic}ゆめくい{*}{B Sleep 4},Dévorêve,{Psychic}Dévorêve{*}{B Sleep 4},Traumfresser,{Psychic}Traumfresser{*}{B Sleep 4},Mangiasogni,{Psychic}Mangiasogni{*}{B Sleep 4},Comesueños,{Psychic}Comesueños{*}{B Sleep 4},꿈먹기,{Psychic}꿈먹기{*}{B Sleep 4},食夢 / 食梦,{Psychic}食夢 / 食梦{*}{B Sleep 4}
{Psychic},,Glitzy Glow,3,3,{B Dis 1},,,False,{Psychic}Glitzy Glow{3}{B Dis 1},Glitzy Glow,e274e1,どばどばオーラ,{Psychic}どばどばオーラ{3}{B Dis 1},Évo-Psycho,{Psychic}Évo-Psycho{3}{B Dis 1},Pulsieraura,{Psychic}Pulsieraura{3}{B Dis 1},Auraswoosh,{Psychic}Auraswoosh{3}{B Dis 1},Espeaura,{Psychic}Espeaura{3}{B Dis 1},콸콸오라,{Psychic}콸콸오라{3}{B Dis 1},嘩嘩氣場 / 哗哗气场,{Psychic}嘩嘩氣場 / 哗哗气场{3}{B Dis 1}
{Psychic},,Heal Pulse,0,0,{W Revival},,,False,{Psychic}Heal Pulse{0}{W Revival},Heal Pulse,e274e1,いやしのはどう,{Psychic}いやしのはどう{0}{W Revival},Vibra Soin,{Psychic}Vibra Soin{0}{W Revival},Heilwoge,{Psychic}Heilwoge{0}{W Revival},Curapulsar,{Psychic}Curapulsar{0}{W Revival},Pulso Cura,{Psychic}Pulso Cura{0}{W Revival},치유파동,{Psychic}치유파동{0}{W Revival},治癒波動 / 治愈波动,{Psychic}治癒波動 / 治愈波动{0}{W Revival}
{Psychic},,Hypnosis,0,0,{B Sleep 4},,,False,{Psychic}Hypnosis{0}{B Sleep 4},Hypnosis,e274e1,さいみんじゅつ,{Psychic}さいみんじゅつ{0}{B Sleep 4},Hypnose,{Psychic}Hypnose{0}{B Sleep 4},Hypnose,{Psychic}Hypnose{0}{B Sleep 4},Ipnosi,{Psychic}Ipnosi{0}{B Sleep 4},Hipnosis,{Psychic}Hipnosis{0}{B Sleep 4},최면술,{Psychic}최면술{0}{B Sleep 4},催眠術 / 催眠术,{Psychic}催眠術 / 催眠术{0}{B Sleep 4}
{Psychic},,Kinesis,0,0,{B Dis 1},,,False,{Psychic}Kinesis{0}{B Dis 1},Kinesis,e274e1,スプーンまげ,{Psychic}スプーンまげ{0}{B Dis 1},Télékinésie,{Psychic}Télékinésie{0}{B Dis 1},Psykraft,{Psychic}Psykraft{0}{B Dis 1},Cinèsi,{Psychic}Cinèsi{0}{B Dis 1},Kinético,{Psychic}Kinético{0}{B Dis 1},숟가락휘기,{Psychic}숟가락휘기{0}{B Dis 1},折彎湯匙 / 折弯汤匙,{Psychic}折彎湯匙 / 折弯汤匙{0}{B Dis 1}
{Psychic},,Light Screen,0,0,{B DoubDis 1},,,False,{Psychic}Light Screen{0}{B DoubDis 1},Light Screen,e274e1,ひかりのかべ,{Psychic}ひかりのかべ{0}{B DoubDis 1},Mur Lumière,{Psychic}Mur Lumière{0}{B DoubDis 1},Lichtschild,{Psychic}Lichtschild{0}{B DoubDis 1},Schermoluce,{Psychic}Schermoluce{0}{B DoubDis 1},Pantalla de Luz,{Psychic}Pantalla de Luz{0}{B DoubDis 1},빛의장막,{Psychic}빛의장막{0}{B DoubDis 1},光牆 / 光墙,{Psychic}光牆 / 光墙{0}{B DoubDis 1}
{Psychic},,Lunar Blessing,0,0,{W Revival},{W Status},,False,{Psychic}Lunar Blessing{0}{W Revival}{W Status},Lunar Blessing,e274e1,みかづきのいのり,{Psychic}みかづきのいのり{0}{W Revival}{W Status},Prière Lunaire,{Psychic}Prière Lunaire{0}{W Revival}{W Status},Lunargebet,{Psychic}Lunargebet{0}{W Revival}{W Status},Invocaluna,{Psychic}Invocaluna{0}{W Revival}{W Status},Plegaria Lunar,{Psychic}Plegaria Lunar{0}{W Revival}{W Status},초승달의기도,{Psychic}초승달의기도{0}{W Revival}{W Status},新月祈禱 / 新月祈祷,{Psychic}新月祈禱 / 新月祈祷{0}{W Revival}{W Status}
{Psychic},,Magic Coat,0*,0*,,,,#VALUE!,{Psychic}Magic Coat{0*},Magic Coat,e274e1,マジックコート,{Psychic}マジックコート{0*},Reflet Magik,{Psychic}Reflet Magik{0*},Magiemantel,{Psychic}Magiemantel{0*},Magivelo,{Psychic}Magivelo{0*},Capa Mágica,{Psychic}Capa Mágica{0*},매직코트,{Psychic}매직코트{0*},魔法反射,{Psychic}魔法反射{0*}
{Psychic},,Magic Room,0,0,{B Block},,,False,{Psychic}Magic Room{0}{B Block},Magic Room,e274e1,マジックルーム,{Psychic}マジックルーム{0}{B Block},Zone Magique,{Psychic}Zone Magique{0}{B Block},Magieraum,{Psychic}Magieraum{0}{B Block},Magicozona,{Psychic}Magicozona{0}{B Block},Zona Mágica,{Psychic}Zona Mágica{0}{B Block},매직룸,{Psychic}매직룸{0}{B Block},魔法空間 / 魔法空间,{Psychic}魔法空間 / 魔法空间{0}{B Block}
{Psychic},,Meditate,0,0,{W Adv 1},,,False,{Psychic}Meditate{0}{W Adv 1},Meditate,e274e1,ヨガのポーズ,{Psychic}ヨガのポーズ{0}{W Adv 1},Yoga,{Psychic}Yoga{0}{W Adv 1},Meditation,{Psychic}Meditation{0}{W Adv 1},Meditazione,{Psychic}Meditazione{0}{W Adv 1},Meditación,{Psychic}Meditación{0}{W Adv 1},요가포즈,{Psychic}요가포즈{0}{W Adv 1},瑜伽姿勢 / 瑜伽姿势,{Psychic}瑜伽姿勢 / 瑜伽姿势{0}{W Adv 1}
{Psychic},,Mirror Coat,0,0,{W Reversal},,,False,{Psychic}Mirror Coat{0}{W Reversal},Mirror Coat,e274e1,ミラーコート,{Psychic}ミラーコート{0}{W Reversal},Voile Miroir,{Psychic}Voile Miroir{0}{W Reversal},Spiegelcape,{Psychic}Spiegelcape{0}{W Reversal},Specchiovelo,{Psychic}Specchiovelo{0}{W Reversal},Manto Espejo,{Psychic}Manto Espejo{0}{W Reversal},미러코트,{Psychic}미러코트{0}{W Reversal},鏡面反射 / 镜面反射,{Psychic}鏡面反射 / 镜面反射{0}{W Reversal}
{Psychic},,Psychic Terrain,0,0,{Psychic Terrain},,,False,{Psychic}Psychic Terrain{0}{Psychic Terrain},Psychic Terrain,e274e1,サイコフィールド,{Psychic}サイコフィールド{0}{Psychic Terrain},Champ Psychique,{Psychic}Champ Psychique{0}{Psychic Terrain},Psychofeld,{Psychic}Psychofeld{0}{Psychic Terrain},Campo Psichico,{Psychic}Campo Psichico{0}{Psychic Terrain},Campo Psíquico,{Psychic}Campo Psíquico{0}{Psychic Terrain},사이코필드,{Psychic}사이코필드{0}{Psychic Terrain},精神場地 / 精神场地,{Psychic}精神場地 / 精神场地{0}{Psychic Terrain}
{Psychic},,Psycho Shift,0*,0*,,,,#VALUE!,{Psychic}Psycho Shift{0*},Psycho Shift,e274e1,サイコシフト,{Psychic}サイコシフト{0*},Échange Psy,{Psychic}Échange Psy{0*},Psybann,{Psychic}Psybann{0*},Psicotrasfer,{Psychic}Psicotrasfer{0*},Psicocambio,{Psychic}Psicocambio{0*},사이코시프트,{Psychic}사이코시프트{0*},精神轉移 / 精神转移,{Psychic}精神轉移 / 精神转移{0*}
{Psychic},,Psywave,1-2 Lvl,1-2 Lvl,{W You},,,#VALUE!,{Psychic}Psywave{1-2 Lvl}{W You},Psywave,e274e1,サイコウェーブ,{Psychic}サイコウェーブ{1-2 Lvl}{W You},Vague Psy,{Psychic}Vague Psy{1-2 Lvl}{W You},Psywelle,{Psychic}Psywelle{1-2 Lvl}{W You},Psiconda,{Psychic}Psiconda{1-2 Lvl}{W You},Psicoonda,{Psychic}Psicoonda{1-2 Lvl}{W You},사이코웨이브,{Psychic}사이코웨이브{1-2 Lvl}{W You},精神波,{Psychic}精神波{1-2 Lvl}{W You}
{Psychic},,Reflect,0,0,{B DoubDis 1},,,False,{Psychic}Reflect{0}{B DoubDis 1},Reflect,e274e1,リフレクター,{Psychic}リフレクター{0}{B DoubDis 1},Protection,{Psychic}Protection{0}{B DoubDis 1},Reflektor,{Psychic}Reflektor{0}{B DoubDis 1},Riflesso,{Psychic}Riflesso{0}{B DoubDis 1},Reflejo,{Psychic}Reflejo{0}{B DoubDis 1},리플렉터,{Psychic}리플렉터{0}{B DoubDis 1},反射壁,{Psychic}反射壁{0}{B DoubDis 1}
{Psychic},,Rest,0*,0*,{W Life},,,#VALUE!,{Psychic}Rest{0*}{W Life},Rest,e274e1,ねむる,{Psychic}ねむる{0*}{W Life},Repos,{Psychic}Repos{0*}{W Life},Erholung,{Psychic}Erholung{0*}{W Life},Riposo,{Psychic}Riposo{0*}{W Life},Descanso,{Psychic}Descanso{0*}{W Life},잠자기,{Psychic}잠자기{0*}{W Life},睡覺 / 睡觉,{Psychic}睡覺 / 睡觉{0*}{W Life}
{Psychic},,Take Heart,0,0,{W Adv 1},{B Dis 1},{W Status},False,{Psychic}Take Heart{0}{W Adv 1}{B Dis 1}{W Status},Take Heart,e274e1,ブレイブチャージ,{Psychic}ブレイブチャージ{0}{W Adv 1}{B Dis 1}{W Status},Extravaillance,{Psychic}Extravaillance{0}{W Adv 1}{B Dis 1}{W Status},Mutschub,{Psychic}Mutschub{0}{W Adv 1}{B Dis 1}{W Status},Baldimpulso,{Psychic}Baldimpulso{0}{W Adv 1}{B Dis 1}{W Status},Bálsamo Osado,{Psychic}Bálsamo Osado{0}{W Adv 1}{B Dis 1}{W Status},브레이브차지,{Psychic}브레이브차지{0}{W Adv 1}{B Dis 1}{W Status},勇氣填充 / 勇气填充,{Psychic}勇氣填充 / 勇气填充{0}{W Adv 1}{B Dis 1}{W Status}
{Psychic},,Teleport,0,0,,,,False,{Psychic}Teleport{0},Teleport,e274e1,テレポート,{Psychic}テレポート{0},Téléport,{Psychic}Téléport{0},Teleport,{Psychic}Teleport{0},Teletrasporto,{Psychic}Teletrasporto{0},Teletransporte,{Psychic}Teletransporte{0},순간이동,{Psychic}순간이동{0},瞬間移動 / 瞬间移动,{Psychic}瞬間移動 / 瞬间移动{0}
{Psychic},,Trick,0*,0*,,,,#VALUE!,{Psychic}Trick{0*},Trick,e274e1,トリック,{Psychic}トリック{0*},Tour de Magie,{Psychic}Tour de Magie{0*},Trickbetrug,{Psychic}Trickbetrug{0*},Raggiro,{Psychic}Raggiro{0*},Truco,{Psychic}Truco{0*},트릭,{Psychic}트릭{0*},戲法 / 戏法,{Psychic}戲法 / 戏法{0*}
{Rock},,Rock Polish,0,0,{W Priority},,,False,{Rock}Rock Polish{0}{W Priority},Rock Polish,aeaeae,ロックカット,{Rock}ロックカット{0}{W Priority},Poliroche,{Rock}Poliroche{0}{W Priority},Steinpolitur,{Rock}Steinpolitur{0}{W Priority},Lucidatura,{Rock}Lucidatura{0}{W Priority},Pulimento,{Rock}Pulimento{0}{W Priority},록커트,{Rock}록커트{0}{W Priority},岩石打磨,{Rock}岩石打磨{0}{W Priority}
