Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Dragon},,Draco Meteor,3,4,{W StatDown},,,True,{Dragon}Draco Meteor{4}{W StatDown},Draco Meteor (S),ecb446,りゅうせいぐん,{Dragon}りゅうせいぐん{4}{W StatDown},Draco-Météore,{Dragon}Draco-Météore{4}{W StatDown},Draco Meteor,{Dragon}Draco Meteor{4}{W StatDown},Dragobolide,{Dragon}Dragobolide{4}{W StatDown},Cometa Draco,{Dragon}Cometa Draco{4}{W StatDown},용성군,{Dragon}용성군{4}{W StatDown},流星群,{Dragon}流星群{4}{W StatDown}
{Dragon},,Dragon Breath,2,3,{B Para 5},,,True,{Dragon}Dragon Breath{3}{B Para 5},Dragon Breath (S),ecb446,りゅうのいぶき,{Dragon}りゅうのいぶき{3}{B Para 5},Draco-Souffle,{Dragon}Draco-Souffle{3}{B Para 5},Feuerodem,{Dragon}Feuerodem{3}{B Para 5},Dragospiro,{Dragon}Dragospiro{3}{B Para 5},Dragoaliento,{Dragon}Dragoaliento{3}{B Para 5},용의숨결,{Dragon}용의숨결{3}{B Para 5},龍息 / 龙息,{Dragon}龍息 / 龙息{3}{B Para 5}
{Dragon},,Dragon Claw,2,3,,,,True,{Dragon}Dragon Claw{3},Dragon Claw (S),ecb446,ドラゴンクロー,{Dragon}ドラゴンクロー{3},Draco-Griffe,{Dragon}Draco-Griffe{3},Drachenklaue,{Dragon}Drachenklaue{3},Dragartigli,{Dragon}Dragartigli{3},Garra Dragón,{Dragon}Garra Dragón{3},드래곤크루,{Dragon}드래곤크루{3},龍爪 / 龙爪,{Dragon}龍爪 / 龙爪{3}
{Dragon},{d4},Dragon Darts,1,2,{W Add 1},,,True,{d4}{Dragon}Dragon Darts{2}{W Add 1},Dragon Darts (S),ecb446,ドラゴンアロー,{d4}{Dragon}ドラゴンアロー{2}{W Add 1},Draco-Flèches,{d4}{Dragon}Draco-Flèches{2}{W Add 1},Drachenpfeile,{d4}{Dragon}Drachenpfeile{2}{W Add 1},Dragofrecce,{d4}{Dragon}Dragofrecce{2}{W Add 1},Dracoflechas,{d4}{Dragon}Dracoflechas{2}{W Add 1},드래곤애로,{d4}{Dragon}드래곤애로{2}{W Add 1},龍箭 / 龙箭,{d4}{Dragon}龍箭 / 龙箭{2}{W Add 1}
{Dragon},,Dragon Energy,3,4,{W StatDown},,,True,{Dragon}Dragon Energy{4}{W StatDown},Dragon Energy (S),ecb446,ドラゴンエナジー,{Dragon}ドラゴンエナジー{4}{W StatDown},Draco-Énergie,{Dragon}Draco-Énergie{4}{W StatDown},Drachenkräfte,{Dragon}Drachenkräfte{4}{W StatDown},Dragoenergia,{Dragon}Dragoenergia{4}{W StatDown},Dracoenergía,{Dragon}Dracoenergía{4}{W StatDown},드래곤에너지,{Dragon}드래곤에너지{4}{W StatDown},巨龍威能 / 巨龙威能,{Dragon}巨龍威能 / 巨龙威能{4}{W StatDown}
{Dragon},,Dragon Hammer,2,3,,,,True,{Dragon}Dragon Hammer{3},Dragon Hammer (S),ecb446,ドラゴンハンマー,{Dragon}ドラゴンハンマー{3},Draco-Marteau,{Dragon}Draco-Marteau{3},Drachenhammer,{Dragon}Drachenhammer{3},Marteldrago,{Dragon}Marteldrago{3},Martillo Dragón,{Dragon}Martillo Dragón{3},드래곤해머,{Dragon}드래곤해머{3},龍錘 / 龙锤,{Dragon}龍錘 / 龙锤{3}
{Dragon},,Dragon Pulse,2,3,,,,True,{Dragon}Dragon Pulse{3},Dragon Pulse (S),ecb446,りゅうのはどう,{Dragon}りゅうのはどう{3},Draco-Choc,{Dragon}Draco-Choc{3},Drachenpuls,{Dragon}Drachenpuls{3},Dragopulsar,{Dragon}Dragopulsar{3},Pulso Dragón,{Dragon}Pulso Dragón{3},용의파동,{Dragon}용의파동{3},龍之波動 / 龙之波动,{Dragon}龍之波動 / 龙之波动{3}
{Dragon},,Dragon Rush,2,3,{B Dis 6},,,True,{Dragon}Dragon Rush{3}{B Dis 6},Dragon Rush (S),ecb446,ドラゴンダイブ,{Dragon}ドラゴンダイブ{3}{B Dis 6},Draco-Charge,{Dragon}Draco-Charge{3}{B Dis 6},Drachenstoß,{Dragon}Drachenstoß{3}{B Dis 6},Dragofuria,{Dragon}Dragofuria{3}{B Dis 6},Carga Dragón,{Dragon}Carga Dragón{3}{B Dis 6},드래곤다이브,{Dragon}드래곤다이브{3}{B Dis 6},龍之俯衝 / 龙之俯冲,{Dragon}龍之俯衝 / 龙之俯冲{3}{B Dis 6}
{Dragon},,Dragon Tail,2,3,{B Switch},,,True,{Dragon}Dragon Tail{3}{B Switch},Dragon Tail (S),ecb446,ドラゴンテール,{Dragon}ドラゴンテール{3}{B Switch},Draco-Queue,{Dragon}Draco-Queue{3}{B Switch},Drachenrute,{Dragon}Drachenrute{3}{B Switch},Codadrago,{Dragon}Codadrago{3}{B Switch},Cola Dragón,{Dragon}Cola Dragón{3}{B Switch},드래곤테일,{Dragon}드래곤테일{3}{B Switch},龍尾 / 龙尾,{Dragon}龍尾 / 龙尾{3}{B Switch}
{Dragon},{d4},Dual Chop,1,2,{W Add 1},,,True,{d4}{Dragon}Dual Chop{2}{W Add 1},Dual Chop (S),ecb446,ダブルチョップ,{d4}{Dragon}ダブルチョップ{2}{W Add 1},Double Baffe,{d4}{Dragon}Double Baffe{2}{W Add 1},Doppelhieb,{d4}{Dragon}Doppelhieb{2}{W Add 1},Doppiocolpo,{d4}{Dragon}Doppiocolpo{2}{W Add 1},Golpe Bis,{d4}{Dragon}Golpe Bis{2}{W Add 1},더블촙,{d4}{Dragon}더블촙{2}{W Add 1},二連劈 / 二连劈,{d4}{Dragon}二連劈 / 二连劈{2}{W Add 1}
{Dragon},,Dynamax Cannon,2*,3*,,,,#VALUE!,{Dragon}Dynamax Cannon{3*},Dynamax Cannon (S),ecb446,ダイマックスほう,{Dragon}ダイマックスほう{3*},Canon Dynamax,{Dragon}Canon Dynamax{3*},Dynamax-Kanone,{Dragon}Dynamax-Kanone{3*},Cannone Dynamax,{Dragon}Cannone Dynamax{3*},Cañón Dinamax,{Dragon}Cañón Dinamax{3*},다이맥스포,{Dragon}다이맥스포{3*},極巨炮 / 极巨炮,{Dragon}極巨炮 / 极巨炮{3*}
{Dragon},,Eternabeam,4,5,{W Recharge},,,True,{Dragon}Eternabeam{5}{W Recharge},Eternabeam (S),ecb446,ムゲンダイビーム,{Dragon}ムゲンダイビーム{5}{W Recharge},Laser Infinimax,{Dragon}Laser Infinimax{5}{W Recharge},Unendynastrahlen,{Dragon}Unendynastrahlen{5}{W Recharge},Raggio Infinito,{Dragon}Raggio Infinito{5}{W Recharge},Rayo Infinito,{Dragon}Rayo Infinito{5}{W Recharge},무한다이빔,{Dragon}무한다이빔{5}{W Recharge},無極光束 / 无极光束,{Dragon}無極光束 / 无极光束{5}{W Recharge}
{Dragon},,Fickle Beam,2,3,{W Adv 1},,,True,{Dragon}Fickle Beam{3}{W Adv 1},Fickle Beam (S),ecb446,きまぐレーザー,{Dragon}きまぐレーザー{3}{W Adv 1},Laser Hasard,{Dragon}Laser Hasard{3}{W Adv 1},Launenlaser,{Dragon}Launenlaser{3}{W Adv 1},Irregolaser,{Dragon}Irregolaser{3}{W Adv 1},Láser Veleidoso,{Dragon}Láser Veleidoso{3}{W Adv 1},변덕레이저,{Dragon}변덕레이저{3}{W Adv 1},隨機光 / 随机光,{Dragon}隨機光 / 随机光{3}{W Adv 1}
{Dragon},,Glaive Rush,3,4,{W StatDown},,,True,{Dragon}Glaive Rush{4}{W StatDown},Glaive Rush (S),ecb446,きょけんとつげき,{Dragon}きょけんとつげき{4}{W StatDown},Charge Glaive,{Dragon}Charge Glaive{4}{W StatDown},Großklingenstoß,{Dragon}Großklingenstoß{4}{W StatDown},Spadoncarica,{Dragon}Spadoncarica{4}{W StatDown},Asalto Espadón,{Dragon}Asalto Espadón{4}{W StatDown},대검돌격,{Dragon}대검돌격{4}{W StatDown},巨劍突擊,{Dragon}巨劍突擊{4}{W StatDown}
{Dragon},,Nihil Light,4*,5*,{W Recharge},,,#VALUE!,{Dragon}Nihil Light{5*}{W Recharge},Nihil Light (S),ecb446,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
{Dragon},,Order Up,2*,3*,,,,#VALUE!,{Dragon}Order Up{3*},Order Up (S),ecb446,いっちょうあがり,{Dragon}いっちょうあがり{3*},Plat du Jour,{Dragon}Plat du Jour{3*},Auftischen,{Dragon}Auftischen{3*},Alta Cucina,{Dragon}Alta Cucina{3*},Oído Cocina,{Dragon}Oído Cocina{3*},한판내기,{Dragon}한판내기{3*},上菜,{Dragon}上菜{3*}
{Dragon},,Outrage,3,4,{W Conf 5},,,True,{Dragon}Outrage{4}{W Conf 5},Outrage (S),ecb446,げきりん,{Dragon}げきりん{4}{W Conf 5},Colère,{Dragon}Colère{4}{W Conf 5},Wutanfall,{Dragon}Wutanfall{4}{W Conf 5},Oltraggio,{Dragon}Oltraggio{4}{W Conf 5},Enfado,{Dragon}Enfado{4}{W Conf 5},역린,{Dragon}역린{4}{W Conf 5},逆鱗 / 逆鳞,{Dragon}逆鱗 / 逆鳞{4}{W Conf 5}
{Dragon},,Roar of Time,3,4,{W Recharge},,,True,{Dragon}Roar of Time{4}{W Recharge},Roar of Time (S),ecb446,ときのほうこう,{Dragon}ときのほうこう{4}{W Recharge},Hurle-Temps,{Dragon}Hurle-Temps{4}{W Recharge},Zeitenlärm,{Dragon}Zeitenlärm{4}{W Recharge},Fragortempo,{Dragon}Fragortempo{4}{W Recharge},Distorsión,{Dragon}Distorsión{4}{W Recharge},시간의포효,{Dragon}시간의포효{4}{W Recharge},時光咆哮 / 时光咆哮,{Dragon}時光咆哮 / 时光咆哮{4}{W Recharge}
{Dragon},{d4},Scale Shot,1,2,{W Add 4},,,True,{d4}{Dragon}Scale Shot{2}{W Add 4},Scale Shot (S),ecb446,スケイルショット,{d4}{Dragon}スケイルショット{2}{W Add 4},Rafale Écailles,{d4}{Dragon}Rafale Écailles{2}{W Add 4},Schuppenschuss,{d4}{Dragon}Schuppenschuss{2}{W Add 4},Squamacolpo,{d4}{Dragon}Squamacolpo{2}{W Add 4},Ráfaga Escamas,{d4}{Dragon}Ráfaga Escamas{2}{W Add 4},스케일샷,{d4}{Dragon}스케일샷{2}{W Add 4},鱗射 / 鳞射,{d4}{Dragon}鱗射 / 鳞射{2}{W Add 4}
{Dragon},{d8},Spacial Rend,2,3,,,,True,{d8}{Dragon}Spacial Rend{3},Spacial Rend (S),ecb446,あくうせつだん,{d8}{Dragon}あくうせつだん{3},Spatio-Rift,{d8}{Dragon}Spatio-Rift{3},Raumschlag,{d8}{Dragon}Raumschlag{3},Fendispazio,{d8}{Dragon}Fendispazio{3},Corte Vacío,{d8}{Dragon}Corte Vacío{3},공간절단,{d8}{Dragon}공간절단{3},亞空裂斬 / 亚空裂斩,{d8}{Dragon}亞空裂斬 / 亚空裂斩{3}
{Dragon},,Twister,1,2,{B Dis 6},,,True,{Dragon}Twister{2}{B Dis 6},Twister (S),ecb446,たつまき,{Dragon}たつまき{2}{B Dis 6},Ouragan,{Dragon}Ouragan{2}{B Dis 6},Windhose,{Dragon}Windhose{2}{B Dis 6},Tornado,{Dragon}Tornado{2}{B Dis 6},Ciclón,{Dragon}Ciclón{2}{B Dis 6},회오리,{Dragon}회오리{2}{B Dis 6},龍捲風 / 龙卷风,{Dragon}龍捲風 / 龙卷风{2}{B Dis 6}
{Electric},,Aura Wheel,3*,4*,,,,#VALUE!,{Electric}Aura Wheel{4*},Aura Wheel (Electric) (S),f7e846,オーラぐるま,{Electric}オーラぐるま{4*},Roue Libre,{Electric}Roue Libre{4*},Aura-Rad,{Electric}Aura-Rad{4*},Ruota d'Aura,{Electric}Ruota d'Aura{4*},Rueda Aural,{Electric}Rueda Aural{4*},오라휠,{Electric}오라휠{4*},氣場輪 / 气场轮,{Electric}氣場輪 / 气场轮{4*}
{Electric},,Bolt Beak,2,3,{W Adv 4},,,True,{Electric}Bolt Beak{3}{W Adv 4},Bolt Beak (S),f7e846,でんげきくちばし,{Electric}でんげきくちばし{3}{W Adv 4},Prise de Bec,{Electric}Prise de Bec{3}{W Adv 4},Schockschnabel,{Electric}Schockschnabel{3}{W Adv 4},Beccoshock,{Electric}Beccoshock{3}{W Adv 4},Electropico,{Electric}Electropico{3}{W Adv 4},전격부리,{Electric}전격부리{3}{W Adv 4},電喙 / 电喙,{Electric}電喙 / 电喙{3}{W Adv 4}
{Electric},,Bolt Strike,3,4,{B Para 6},,,True,{Electric}Bolt Strike{4}{B Para 6},Bolt Strike (S),f7e846,らいげき,{Electric}らいげき{4}{B Para 6},Charge Foudre,{Electric}Charge Foudre{4}{B Para 6},Blitzschlag,{Electric}Blitzschlag{4}{B Para 6},Lucesiluro,{Electric}Lucesiluro{4}{B Para 6},Ataque Fulgor,{Electric}Ataque Fulgor{4}{B Para 6},뇌격,{Electric}뇌격{4}{B Para 6},雷擊 / 雷击,{Electric}雷擊 / 雷击{4}{B Para 6}
{Electric},,Charge Beam,1,2,{W Adv 3},,,True,{Electric}Charge Beam{2}{W Adv 3},Charge Beam (S),f7e846,チャージビーム,{Electric}チャージビーム{2}{W Adv 3},Rayon Chargé,{Electric}Rayon Chargé{2}{W Adv 3},Ladestrahl,{Electric}Ladestrahl{2}{W Adv 3},Raggioscossa,{Electric}Raggioscossa{2}{W Adv 3},Rayo Carga,{Electric}Rayo Carga{2}{W Adv 3},차지빔,{Electric}차지빔{2}{W Adv 3},充電光束 / 充电光束,{Electric}充電光束 / 充电光束{2}{W Adv 3}
{Electric},,Discharge,2,3,{B Para 6},,,True,{Electric}Discharge{3}{B Para 6},Discharge (S),f7e846,ほうでん,{Electric}ほうでん{3}{B Para 6},Coup d'Jus,{Electric}Coup d'Jus{3}{B Para 6},Ladungsstoß,{Electric}Ladungsstoß{3}{B Para 6},Scarica,{Electric}Scarica{3}{B Para 6},Chispazo,{Electric}Chispazo{3}{B Para 6},방전,{Electric}방전{3}{B Para 6},放電 / 放电,{Electric}放電 / 放电{3}{B Para 6}
{Electric},,Double Shock,3,4,{W Recharge},,,True,{Electric}Double Shock{4}{W Recharge},Double Shock (S),f7e846,でんこうそうげき,{Electric}でんこうそうげき{4}{W Recharge},Double Décharge,{Electric}Double Décharge{4}{W Recharge},Zweifachladung,{Electric}Zweifachladung{4}{W Recharge},Doppiolampo,{Electric}Doppiolampo{4}{W Recharge},Electropalmas,{Electric}Electropalmas{4}{W Recharge},전광쌍격,{Electric}전광쌍격{4}{W Recharge},電光雙擊 / 电光双击,{Electric}電光雙擊 / 电光双击{4}{W Recharge}
{Electric},,Electro Drift,2,3,,,,True,{Electric}Electro Drift{3},Electro Drift (S),f7e846,イナズマドライブ,{Electric}イナズマドライブ{3},Turbo Volt,{Electric}Turbo Volt{3},Blitztour,{Electric}Blitztour{3},Fulmiscatto,{Electric}Fulmiscatto{3},Electroderrape,{Electric}Electroderrape{3},라이트닝드라이브,{Electric}라이트닝드라이브{3},閃電猛衝 / 闪电猛冲,{Electric}閃電猛衝 / 闪电猛冲{3}
{Electric},,Electro Shot,3,4,{W Adv 1},{W Recharge},,True,{Electric}Electro Shot{4}{W Adv 1}{W Recharge},Electro Shot (S),f7e846,エレクトロビーム,{Electric}エレクトロビーム{4}{W Adv 1}{W Recharge},Fulgurayon,{Electric}Fulgurayon{4}{W Adv 1}{W Recharge},Stromstrahl,{Electric}Stromstrahl{4}{W Adv 1}{W Recharge},Elettroraggio,{Electric}Elettroraggio{4}{W Adv 1}{W Recharge},Electrorrayo,{Electric}Electrorrayo{4}{W Adv 1}{W Recharge},일렉트로빔,{Electric}일렉트로빔{4}{W Adv 1}{W Recharge},電光束 / 电光束,{Electric}電光束 / 电光束{4}{W Adv 1}{W Recharge}
{Electric},,Electroweb,2,3,{W Priority},,,True,{Electric}Electroweb{3}{W Priority},Electroweb (S),f7e846,エレキネット,{Electric}エレキネット{3}{W Priority},Toile Élek,{Electric}Toile Élek{3}{W Priority},Elektronetz,{Electric}Elektronetz{3}{W Priority},Elettrotela,{Electric}Elettrotela{3}{W Priority},Electrotela,{Electric}Electrotela{3}{W Priority},일렉트릭네트,{Electric}일렉트릭네트{3}{W Priority},電網 / 电网,{Electric}電網 / 电网{3}{W Priority}
{Electric},,Fusion Bolt,2,3,{W Add 4},,,True,{Electric}Fusion Bolt{3}{W Add 4},Fusion Bolt (S),f7e846,クロスサンダー,{Electric}クロスサンダー{3}{W Add 4},Éclair Croix,{Electric}Éclair Croix{3}{W Add 4},Kreuzdonner,{Electric}Kreuzdonner{3}{W Add 4},Incrotuono,{Electric}Incrotuono{3}{W Add 4},Rayo Fusión,{Electric}Rayo Fusión{3}{W Add 4},크로스썬더,{Electric}크로스썬더{3}{W Add 4},交錯閃電 / 交错闪电,{Electric}交錯閃電 / 交错闪电{3}{W Add 4}
{Electric},,Overdrive,2,3,,,,True,{Electric}Overdrive{3},Overdrive (S),f7e846,オーバードライブ,{Electric}オーバードライブ{3},Overdrive,{Electric}Overdrive{3},Overdrive,{Electric}Overdrive{3},Overdrive,{Electric}Overdrive{3},Amplificador,{Electric}Amplificador{3},오버드라이브,{Electric}오버드라이브{3},破音,{Electric}破音{3}
{Electric},,Parabolic Charge,2,3,{W Life},,,True,{Electric}Parabolic Charge{3}{W Life},Parabolic Charge (S),f7e846,パラボラチャージ,{Electric}パラボラチャージ{3}{W Life},Parabocharge,{Electric}Parabocharge{3}{W Life},Parabolladung,{Electric}Parabolladung{3}{W Life},Caricaparabola,{Electric}Caricaparabola{3}{W Life},Carga Parábola,{Electric}Carga Parábola{3}{W Life},파라볼라차지,{Electric}파라볼라차지{3}{W Life},拋物面充電 / 抛物面充电,{Electric}拋物面充電 / 抛物面充电{3}{W Life}
{Electric},,Plasma Fists,2*,3*,,,,#VALUE!,{Electric}Plasma Fists{3*},Plasma Fists (S),f7e846,プラズマフィスト,{Electric}プラズマフィスト{3*},Plasma Punch,{Electric}Plasma Punch{3*},Plasmafäuste,{Electric}Plasmafäuste{3*},Pugni Plasma,{Electric}Pugni Plasma{3*},Puños Plasma,{Electric}Puños Plasma{3*},플라스마피스트,{Electric}플라스마피스트{3*},等離子閃電拳 / 等离子闪电拳,{Electric}等離子閃電拳 / 等离子闪电拳{3*}
{Electric},,Revelation Dance,2,3,,,,True,{Electric}Revelation Dance{3},Revelation Dance (Electric) (S),f7e846,めざめるダンス,{Electric}めざめるダンス{3},Danse Éveil,{Electric}Danse Éveil{3},Wecktanz,{Electric}Wecktanz{3},Mutadanza,{Electric}Mutadanza{3},Danza Despertar,{Electric}Danza Despertar{3},잠재댄스,{Electric}잠재댄스{3},覺醒之舞 / 觉醒之舞,{Electric}覺醒之舞 / 觉醒之舞{3}
{Electric},,Rising Voltage,2,3,,,,True,{Electric}Rising Voltage{3},Rising Voltage (S),f7e846,ライジングボルト,{Electric}ライジングボルト{3},Monte-Tension,{Electric}Monte-Tension{3},Hochspannung,{Electric}Hochspannung{3},Elettroimpennata,{Electric}Elettroimpennata{3},Alto Voltaje,{Electric}Alto Voltaje{3},라이징볼트,{Electric}라이징볼트{3},電力上升 / 电力上升,{Electric}電力上升 / 电力上升{3}
{Electric},,Shock Wave,2,3,{W Adv 1},,,True,{Electric}Shock Wave{3}{W Adv 1},Shock Wave (S),f7e846,でんげきは,{Electric}でんげきは{3}{W Adv 1},Onde de Choc,{Electric}Onde de Choc{3}{W Adv 1},Schockwelle,{Electric}Schockwelle{3}{W Adv 1},Ondashock,{Electric}Ondashock{3}{W Adv 1},Onda Voltio,{Electric}Onda Voltio{3}{W Adv 1},전격파,{Electric}전격파{3}{W Adv 1},電擊波 / 电击波,{Electric}電擊波 / 电击波{3}{W Adv 1}
{Electric},,Spark,2,3,{B Para 5},,,True,{Electric}Spark{3}{B Para 5},Spark (S),f7e846,スパーク,{Electric}スパーク{3}{B Para 5},Étincelle,{Electric}Étincelle{3}{B Para 5},Funkensprung,{Electric}Funkensprung{3}{B Para 5},Scintilla,{Electric}Scintilla{3}{B Para 5},Chispa,{Electric}Chispa{3}{B Para 5},스파크,{Electric}스파크{3}{B Para 5},電光 / 电光,{Electric}電光 / 电光{3}{B Para 5}
{Electric},,Supercell Slam,2,3,{W KO 6},,,True,{Electric}Supercell Slam{3}{W KO 6},Supercell Slam (S),f7e846,サンダーダイブ,{Electric}サンダーダイブ{3}{W KO 6},Volt Assaut,{Electric}Volt Assaut{3}{W KO 6},Donnerstoß,{Electric}Donnerstoß{3}{W KO 6},Elettrotuffo,{Electric}Elettrotuffo{3}{W KO 6},Plancha Voltaica,{Electric}Plancha Voltaica{3}{W KO 6},썬더다이브,{Electric}썬더다이브{3}{W KO 6},閃電強襲 / 闪电强袭,{Electric}閃電強襲 / 闪电强袭{3}{W KO 6}
{Electric},,Thunder,3,4,{B Para 6},,,True,{Electric}Thunder{4}{B Para 6},Thunder (S),f7e846,かみなり,{Electric}かみなり{4}{B Para 6},Fatal-Foudre,{Electric}Fatal-Foudre{4}{B Para 6},Donner,{Electric}Donner{4}{B Para 6},Tuono,{Electric}Tuono{4}{B Para 6},Trueno,{Electric}Trueno{4}{B Para 6},번개,{Electric}번개{4}{B Para 6},打雷,{Electric}打雷{4}{B Para 6}
{Electric},{d4},Thunder Cage,2,3,{W Add 4},,,True,{d4}{Electric}Thunder Cage{3}{W Add 4},Thunder Cage (S),f7e846,サンダープリズン,{d4}{Electric}サンダープリズン{3}{W Add 4},Voltageôle,{d4}{Electric}Voltageôle{3}{W Add 4},Blitzgefängnis,{d4}{Electric}Blitzgefängnis{3}{W Add 4},Elettrogabbia,{d4}{Electric}Elettrogabbia{3}{W Add 4},Electrojaula,{d4}{Electric}Electrojaula{3}{W Add 4},썬더프리즌,{d4}{Electric}썬더프리즌{3}{W Add 4},雷電囚籠 / 雷电囚笼,{d4}{Electric}雷電囚籠 / 雷电囚笼{3}{W Add 4}
{Electric},,Thunder Fang,2,3,{W Extra 5},,,True,{Electric}Thunder Fang{3}{W Extra 5},Thunder Fang (S),f7e846,かみなりのキバ,{Electric}かみなりのキバ{3}{W Extra 5},Crocs Éclair,{Electric}Crocs Éclair{3}{W Extra 5},Donnerzahn,{Electric}Donnerzahn{3}{W Extra 5},Fulmindenti,{Electric}Fulmindenti{3}{W Extra 5},Colmillo Rayo,{Electric}Colmillo Rayo{3}{W Extra 5},번개엄니,{Electric}번개엄니{3}{W Extra 5},雷電牙,{Electric}雷電牙{3}{W Extra 5}
{Electric},,Thunder Punch,2,3,{B Para 6},,,True,{Electric}Thunder Punch{3}{B Para 6},Thunder Punch (S),f7e846,かみなりパンチ,{Electric}かみなりパンチ{3}{B Para 6},Poing Éclair,{Electric}Poing Éclair{3}{B Para 6},Donnerschlag,{Electric}Donnerschlag{3}{B Para 6},Tuonopugno,{Electric}Tuonopugno{3}{B Para 6},Puño Trueno,{Electric}Puño Trueno{3}{B Para 6},번개펀치,{Electric}번개펀치{3}{B Para 6},雷電拳 / 雷电拳,{Electric}雷電拳 / 雷电拳{3}{B Para 6}
{Electric},,Thunder Shock,1,2,{B Para 6},,,True,{Electric}Thunder Shock{2}{B Para 6},Thunder Shock (S),f7e846,でんきショック,{Electric}でんきショック{2}{B Para 6},Éclair,{Electric}Éclair{2}{B Para 6},Donnerschock,{Electric}Donnerschock{2}{B Para 6},Tuonoshock,{Electric}Tuonoshock{2}{B Para 6},Impactrueno,{Electric}Impactrueno{2}{B Para 6},전기쇼크,{Electric}전기쇼크{2}{B Para 6},電擊 / 电击,{Electric}電擊 / 电击{2}{B Para 6}
{Electric},,Thunderbolt,2,3,{B Para 6},,,True,{Electric}Thunderbolt{3}{B Para 6},Thunderbolt (S),f7e846,１０まんボルト,{Electric}１０まんボルト{3}{B Para 6},Tonnerre,{Electric}Tonnerre{3}{B Para 6},Donnerblitz,{Electric}Donnerblitz{3}{B Para 6},Fulmine,{Electric}Fulmine{3}{B Para 6},Rayo,{Electric}Rayo{3}{B Para 6},１０만볼트,{Electric}１０만볼트{3}{B Para 6},十萬伏特 / 十万伏特,{Electric}十萬伏特 / 十万伏特{3}{B Para 6}
{Electric},,Thunderclap,2,3,{W Priority},,,True,{Electric}Thunderclap{3}{W Priority},Thunderclap (S),f7e846,じんらい,{Electric}じんらい{3}{W Priority},Vif Éclair,{Electric}Vif Éclair{3}{W Priority},Sturmblitz,{Electric}Sturmblitz{3}{W Priority},Saetta,{Electric}Saetta{3}{W Priority},Relámpago Súbito,{Electric}Relámpago Súbito{3}{W Priority},질풍신뢰,{Electric}질풍신뢰{3}{W Priority},迅雷,{Electric}迅雷{3}{W Priority}
{Electric},,Volt Switch,2,3,{W Switch},,,True,{Electric}Volt Switch{3}{W Switch},Volt Switch (S),f7e846,ボルトチェンジ,{Electric}ボルトチェンジ{3}{W Switch},Change Éclair,{Electric}Change Éclair{3}{W Switch},Voltwechsel,{Electric}Voltwechsel{3}{W Switch},Invertivolt,{Electric}Invertivolt{3}{W Switch},Voltiocambio,{Electric}Voltiocambio{3}{W Switch},볼트체인지,{Electric}볼트체인지{3}{W Switch},伏特替換 / 伏特替换,{Electric}伏特替換 / 伏特替换{3}{W Switch}
{Electric},,Volt Tackle,3,4,{B Para 6},{W KO 6},,True,{Electric}Volt Tackle{4}{B Para 6}{W KO 6},Volt Tackle (S),f7e846,ボルテッカー,{Electric}ボルテッカー{4}{B Para 6}{W KO 6},Électacle,{Electric}Électacle{4}{B Para 6}{W KO 6},Volttackle,{Electric}Volttackle{4}{B Para 6}{W KO 6},Locomovolt,{Electric}Locomovolt{4}{B Para 6}{W KO 6},Placaje Eléc,{Electric}Placaje Eléc{4}{B Para 6}{W KO 6},볼트태클,{Electric}볼트태클{4}{B Para 6}{W KO 6},伏特攻擊 / 伏特攻击,{Electric}伏特攻擊 / 伏特攻击{4}{B Para 6}{W KO 6}
{Electric},,Wild Charge,2,3,{W KO 6},,,True,{Electric}Wild Charge{3}{W KO 6},Wild Charge (S),f7e846,ワイルドボルト,{Electric}ワイルドボルト{3}{W KO 6},Éclair Fou,{Electric}Éclair Fou{3}{W KO 6},Stromstoß,{Electric}Stromstoß{3}{W KO 6},Sprizzalampo,{Electric}Sprizzalampo{3}{W KO 6},Voltio Cruel,{Electric}Voltio Cruel{3}{W KO 6},와일드볼트,{Electric}와일드볼트{3}{W KO 6},瘋狂伏特 / 疯狂伏特,{Electric}瘋狂伏特 / 疯狂伏特{3}{W KO 6}
{Electric},,Wildbolt Storm,2,3,{B Para 5},,,True,{Electric}Wildbolt Storm{3}{B Para 5},Wildbolt Storm (S),f7e846,かみなりあらし,{Electric}かみなりあらし{3}{B Para 5},Typhon Fulgurant,{Electric}Typhon Fulgurant{3}{B Para 5},Donnerorkan,{Electric}Donnerorkan{3}{B Para 5},Tempesta Tonante,{Electric}Tempesta Tonante{3}{B Para 5},Electormenta,{Electric}Electormenta{3}{B Para 5},번개폭풍,{Electric}번개폭풍{3}{B Para 5},鳴雷風暴 / 鸣雷风暴,{Electric}鳴雷風暴 / 鸣雷风暴{3}{B Para 5}
