Type,Die,Move Name,Power,STAB,Effect 1,Effect 2,Effect 3,STAB?,Move,File Name,Move:color,Japanese,Move - Japanese,French,Move - French,German,Move - German,Italian,Move - Italian,Spanish,Move - Spanish,Korean,Move - Korean,Chinese,Move - Chinese
{Dragon},,Dragon Breath,2,3,{B Para 5},,,True,{Dragon}Dragon Breath{2}{B Para 5},Dragon Breath,ecb446,りゅうのいぶき,{Dragon}りゅうのいぶき{2}{B Para 5},Draco-Souffle,{Dragon}Draco-Souffle{2}{B Para 5},Feuerodem,{Dragon}Feuerodem{2}{B Para 5},Dragospiro,{Dragon}Dragospiro{2}{B Para 5},Dragoaliento,{Dragon}Dragoaliento{2}{B Para 5},용의숨결,{Dragon}용의숨결{2}{B Para 5},龍息 / 龙息,{Dragon}龍息 / 龙息{2}{B Para 5}
{Dragon},,Dragon Claw,2,3,,,,True,{Dragon}Dragon Claw{2},Dragon Claw,ecb446,ドラゴンクロー,{Dragon}ドラゴンクロー{2},Draco-Griffe,{Dragon}Draco-Griffe{2},Drachenklaue,{Dragon}Drachenklaue{2},Dragartigli,{Dragon}Dragartigli{2},Garra Dragón,{Dragon}Garra Dragón{2},드래곤크루,{Dragon}드래곤크루{2},龍爪 / 龙爪,{Dragon}龍爪 / 龙爪{2}
{Dragon},{d4},Dragon Darts,1,2,{W Add 1},,,True,{d4}{Dragon}Dragon Darts{1}{W Add 1},Dragon Darts,ecb446,ドラゴンアロー,{d4}{Dragon}ドラゴンアロー{1}{W Add 1},Draco-Flèches,{d4}{Dragon}Draco-Flèches{1}{W Add 1},Drachenpfeile,{d4}{Dragon}Drachenpfeile{1}{W Add 1},Dragofrecce,{d4}{Dragon}Dragofrecce{1}{W Add 1},Dracoflechas,{d4}{Dragon}Dracoflechas{1}{W Add 1},드래곤애로,{d4}{Dragon}드래곤애로{1}{W Add 1},龍箭 / 龙箭,{d4}{Dragon}龍箭 / 龙箭{1}{W Add 1}
{Dragon},,Dragon Energy,3,4,{W StatDown},,,True,{Dragon}Dragon Energy{3}{W StatDown},Dragon Energy,ecb446,ドラゴンエナジー,{Dragon}ドラゴンエナジー{3}{W StatDown},Draco-Énergie,{Dragon}Draco-Énergie{3}{W StatDown},Drachenkräfte,{Dragon}Drachenkräfte{3}{W StatDown},Dragoenergia,{Dragon}Dragoenergia{3}{W StatDown},Dracoenergía,{Dragon}Dracoenergía{3}{W StatDown},드래곤에너지,{Dragon}드래곤에너지{3}{W StatDown},巨龍威能 / 巨龙威能,{Dragon}巨龍威能 / 巨龙威能{3}{W StatDown}
{Dragon},,Dragon Hammer,2,3,,,,True,{Dragon}Dragon Hammer{2},Dragon Hammer,ecb446,ドラゴンハンマー,{Dragon}ドラゴンハンマー{2},Draco-Marteau,{Dragon}Draco-Marteau{2},Drachenhammer,{Dragon}Drachenhammer{2},Marteldrago,{Dragon}Marteldrago{2},Martillo Dragón,{Dragon}Martillo Dragón{2},드래곤해머,{Dragon}드래곤해머{2},龍錘 / 龙锤,{Dragon}龍錘 / 龙锤{2}
{Dragon},,Dragon Pulse,2,3,,,,True,{Dragon}Dragon Pulse{2},Dragon Pulse,ecb446,りゅうのはどう,{Dragon}りゅうのはどう{2},Draco-Choc,{Dragon}Draco-Choc{2},Drachenpuls,{Dragon}Drachenpuls{2},Dragopulsar,{Dragon}Dragopulsar{2},Pulso Dragón,{Dragon}Pulso Dragón{2},용의파동,{Dragon}용의파동{2},龍之波動 / 龙之波动,{Dragon}龍之波動 / 龙之波动{2}
{Dragon},,Dragon Rush,2,3,{B Dis 6},,,True,{Dragon}Dragon Rush{2}{B Dis 6},Dragon Rush,ecb446,ドラゴンダイブ,{Dragon}ドラゴンダイブ{2}{B Dis 6},Draco-Charge,{Dragon}Draco-Charge{2}{B Dis 6},Drachenstoß,{Dragon}Drachenstoß{2}{B Dis 6},Dragofuria,{Dragon}Dragofuria{2}{B Dis 6},Carga Dragón,{Dragon}Carga Dragón{2}{B Dis 6},드래곤다이브,{Dragon}드래곤다이브{2}{B Dis 6},龍之俯衝 / 龙之俯冲,{Dragon}龍之俯衝 / 龙之俯冲{2}{B Dis 6}
{Dragon},,Dragon Tail,2,3,{B Switch},,,True,{Dragon}Dragon Tail{2}{B Switch},Dragon Tail,ecb446,ドラゴンテール,{Dragon}ドラゴンテール{2}{B Switch},Draco-Queue,{Dragon}Draco-Queue{2}{B Switch},Drachenrute,{Dragon}Drachenrute{2}{B Switch},Codadrago,{Dragon}Codadrago{2}{B Switch},Cola Dragón,{Dragon}Cola Dragón{2}{B Switch},드래곤테일,{Dragon}드래곤테일{2}{B Switch},龍尾 / 龙尾,{Dragon}龍尾 / 龙尾{2}{B Switch}
{Dragon},{d4},Dual Chop,1,2,{W Add 1},,,True,{d4}{Dragon}Dual Chop{1}{W Add 1},Dual Chop,ecb446,ダブルチョップ,{d4}{Dragon}ダブルチョップ{1}{W Add 1},Double Baffe,{d4}{Dragon}Double Baffe{1}{W Add 1},Doppelhieb,{d4}{Dragon}Doppelhieb{1}{W Add 1},Doppiocolpo,{d4}{Dragon}Doppiocolpo{1}{W Add 1},Golpe Bis,{d4}{Dragon}Golpe Bis{1}{W Add 1},더블촙,{d4}{Dragon}더블촙{1}{W Add 1},二連劈 / 二连劈,{d4}{Dragon}二連劈 / 二连劈{1}{W Add 1}
{Dragon},,Dynamax Cannon,2*,3*,,,,#VALUE!,{Dragon}Dynamax Cannon{2*},Dynamax Cannon,ecb446,ダイマックスほう,{Dragon}ダイマックスほう{2*},Canon Dynamax,{Dragon}Canon Dynamax{2*},Dynamax-Kanone,{Dragon}Dynamax-Kanone{2*},Cannone Dynamax,{Dragon}Cannone Dynamax{2*},Cañón Dinamax,{Dragon}Cañón Dinamax{2*},다이맥스포,{Dragon}다이맥스포{2*},極巨炮 / 极巨炮,{Dragon}極巨炮 / 极巨炮{2*}
{Dragon},,Eternabeam,4,5,{W Recharge},,,True,{Dragon}Eternabeam{4}{W Recharge},Eternabeam,ecb446,ムゲンダイビーム,{Dragon}ムゲンダイビーム{4}{W Recharge},Laser Infinimax,{Dragon}Laser Infinimax{4}{W Recharge},Unendynastrahlen,{Dragon}Unendynastrahlen{4}{W Recharge},Raggio Infinito,{Dragon}Raggio Infinito{4}{W Recharge},Rayo Infinito,{Dragon}Rayo Infinito{4}{W Recharge},무한다이빔,{Dragon}무한다이빔{4}{W Recharge},無極光束 / 无极光束,{Dragon}無極光束 / 无极光束{4}{W Recharge}
{Dragon},,Fickle Beam,2,3,{W Adv 1},,,True,{Dragon}Fickle Beam{2}{W Adv 1},Fickle Beam,ecb446,きまぐレーザー,{Dragon}きまぐレーザー{2}{W Adv 1},Laser Hasard,{Dragon}Laser Hasard{2}{W Adv 1},Launenlaser,{Dragon}Launenlaser{2}{W Adv 1},Irregolaser,{Dragon}Irregolaser{2}{W Adv 1},Láser Veleidoso,{Dragon}Láser Veleidoso{2}{W Adv 1},변덕레이저,{Dragon}변덕레이저{2}{W Adv 1},隨機光 / 随机光,{Dragon}隨機光 / 随机光{2}{W Adv 1}
{Dragon},,Glaive Rush,3,4,{W StatDown},,,True,{Dragon}Glaive Rush{3}{W StatDown},Glaive Rush,ecb446,きょけんとつげき,{Dragon}きょけんとつげき{3}{W StatDown},Charge Glaive,{Dragon}Charge Glaive{3}{W StatDown},Großklingenstoß,{Dragon}Großklingenstoß{3}{W StatDown},Spadoncarica,{Dragon}Spadoncarica{3}{W StatDown},Asalto Espadón,{Dragon}Asalto Espadón{3}{W StatDown},대검돌격,{Dragon}대검돌격{3}{W StatDown},巨劍突擊,{Dragon}巨劍突擊{3}{W StatDown}
{Dragon},,Nihil Light,4*,5*,{W Recharge},,,#VALUE!,{Dragon}Nihil Light{4*}{W Recharge},Nihil Light,ecb446,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
{Dragon},,Order Up,2*,3*,,,,#VALUE!,{Dragon}Order Up{2*},Order Up,ecb446,いっちょうあがり,{Dragon}いっちょうあがり{2*},Plat du Jour,{Dragon}Plat du Jour{2*},Auftischen,{Dragon}Auftischen{2*},Alta Cucina,{Dragon}Alta Cucina{2*},Oído Cocina,{Dragon}Oído Cocina{2*},한판내기,{Dragon}한판내기{2*},上菜,{Dragon}上菜{2*}
{Dragon},,Outrage,3,4,{W Conf 5},,,True,{Dragon}Outrage{3}{W Conf 5},Outrage,ecb446,げきりん,{Dragon}げきりん{3}{W Conf 5},Colère,{Dragon}Colère{3}{W Conf 5},Wutanfall,{Dragon}Wutanfall{3}{W Conf 5},Oltraggio,{Dragon}Oltraggio{3}{W Conf 5},Enfado,{Dragon}Enfado{3}{W Conf 5},역린,{Dragon}역린{3}{W Conf 5},逆鱗 / 逆鳞,{Dragon}逆鱗 / 逆鳞{3}{W Conf 5}
{Dragon},,Roar of Time,3,4,{W Recharge},,,True,{Dragon}Roar of Time{3}{W Recharge},Roar of Time,ecb446,ときのほうこう,{Dragon}ときのほうこう{3}{W Recharge},Hurle-Temps,{Dragon}Hurle-Temps{3}{W Recharge},Zeitenlärm,{Dragon}Zeitenlärm{3}{W Recharge},Fragortempo,{Dragon}Fragortempo{3}{W Recharge},Distorsión,{Dragon}Distorsión{3}{W Recharge},시간의포효,{Dragon}시간의포효{3}{W Recharge},時光咆哮 / 时光咆哮,{Dragon}時光咆哮 / 时光咆哮{3}{W Recharge}
{Dragon},{d4},Scale Shot,1,2,{W Add 4},,,True,{d4}{Dragon}Scale Shot{1}{W Add 4},Scale Shot,ecb446,スケイルショット,{d4}{Dragon}スケイルショット{1}{W Add 4},Rafale Écailles,{d4}{Dragon}Rafale Écailles{1}{W Add 4},Schuppenschuss,{d4}{Dragon}Schuppenschuss{1}{W Add 4},Squamacolpo,{d4}{Dragon}Squamacolpo{1}{W Add 4},Ráfaga Escamas,{d4}{Dragon}Ráfaga Escamas{1}{W Add 4},스케일샷,{d4}{Dragon}스케일샷{1}{W Add 4},鱗射 / 鳞射,{d4}{Dragon}鱗射 / 鳞射{1}{W Add 4}
{Dragon},{d8},Spacial Rend,2,3,,,,True,{d8}{Dragon}Spacial Rend{2},Spacial Rend,ecb446,あくうせつだん,{d8}{Dragon}あくうせつだん{2},Spatio-Rift,{d8}{Dragon}Spatio-Rift{2},Raumschlag,{d8}{Dragon}Raumschlag{2},Fendispazio,{d8}{Dragon}Fendispazio{2},Corte Vacío,{d8}{Dragon}Corte Vacío{2},공간절단,{d8}{Dragon}공간절단{2},亞空裂斬 / 亚空裂斩,{d8}{Dragon}亞空裂斬 / 亚空裂斩{2}
{Dragon},,Twister,1,2,{B Dis 6},,,True,{Dragon}Twister{1}{B Dis 6},Twister,ecb446,たつまき,{Dragon}たつまき{1}{B Dis 6},Ouragan,{Dragon}Ouragan{1}{B Dis 6},Windhose,{Dragon}Windhose{1}{B Dis 6},Tornado,{Dragon}Tornado{1}{B Dis 6},Ciclón,{Dragon}Ciclón{1}{B Dis 6},회오리,{Dragon}회오리{1}{B Dis 6},龍捲風 / 龙卷风,{Dragon}龍捲風 / 龙卷风{1}{B Dis 6}
{Electric},,Aura Wheel,3*,4*,,,,#VALUE!,{Electric}Aura Wheel{3*},Aura Wheel (Electric),f7e846,オーラぐるま,{Electric}オーラぐるま{3*},Roue Libre,{Electric}Roue Libre{3*},Aura-Rad,{Electric}Aura-Rad{3*},Ruota d'Aura,{Electric}Ruota d'Aura{3*},Rueda Aural,{Electric}Rueda Aural{3*},오라휠,{Electric}오라휠{3*},氣場輪 / 气场轮,{Electric}氣場輪 / 气场轮{3*}
{Electric},,Bolt Beak,2,3,{W Adv 4},,,True,{Electric}Bolt Beak{2}{W Adv 4},Bolt Beak,f7e846,でんげきくちばし,{Electric}でんげきくちばし{2}{W Adv 4},Prise de Bec,{Electric}Prise de Bec{2}{W Adv 4},Schockschnabel,{Electric}Schockschnabel{2}{W Adv 4},Beccoshock,{Electric}Beccoshock{2}{W Adv 4},Electropico,{Electric}Electropico{2}{W Adv 4},전격부리,{Electric}전격부리{2}{W Adv 4},電喙 / 电喙,{Electric}電喙 / 电喙{2}{W Adv 4}
{Electric},,Bolt Strike,3,4,{B Para 6},,,True,{Electric}Bolt Strike{3}{B Para 6},Bolt Strike,f7e846,らいげき,{Electric}らいげき{3}{B Para 6},Charge Foudre,{Electric}Charge Foudre{3}{B Para 6},Blitzschlag,{Electric}Blitzschlag{3}{B Para 6},Lucesiluro,{Electric}Lucesiluro{3}{B Para 6},Ataque Fulgor,{Electric}Ataque Fulgor{3}{B Para 6},뇌격,{Electric}뇌격{3}{B Para 6},雷擊 / 雷击,{Electric}雷擊 / 雷击{3}{B Para 6}
{Electric},,Charge Beam,1,2,{W Adv 3},,,True,{Electric}Charge Beam{1}{W Adv 3},Charge Beam,f7e846,チャージビーム,{Electric}チャージビーム{1}{W Adv 3},Rayon Chargé,{Electric}Rayon Chargé{1}{W Adv 3},Ladestrahl,{Electric}Ladestrahl{1}{W Adv 3},Raggioscossa,{Electric}Raggioscossa{1}{W Adv 3},Rayo Carga,{Electric}Rayo Carga{1}{W Adv 3},차지빔,{Electric}차지빔{1}{W Adv 3},充電光束 / 充电光束,{Electric}充電光束 / 充电光束{1}{W Adv 3}
{Electric},,Discharge,2,3,{B Para 6},,,True,{Electric}Discharge{2}{B Para 6},Discharge,f7e846,ほうでん,{Electric}ほうでん{2}{B Para 6},Coup d'Jus,{Electric}Coup d'Jus{2}{B Para 6},Ladungsstoß,{Electric}Ladungsstoß{2}{B Para 6},Scarica,{Electric}Scarica{2}{B Para 6},Chispazo,{Electric}Chispazo{2}{B Para 6},방전,{Electric}방전{2}{B Para 6},放電 / 放电,{Electric}放電 / 放电{2}{B Para 6}
{Electric},,Double Shock,3,4,{W Recharge},,,True,{Electric}Double Shock{3}{W Recharge},Double Shock,f7e846,でんこうそうげき,{Electric}でんこうそうげき{3}{W Recharge},Double Décharge,{Electric}Double Décharge{3}{W Recharge},Zweifachladung,{Electric}Zweifachladung{3}{W Recharge},Doppiolampo,{Electric}Doppiolampo{3}{W Recharge},Electropalmas,{Electric}Electropalmas{3}{W Recharge},전광쌍격,{Electric}전광쌍격{3}{W Recharge},電光雙擊 / 电光双击,{Electric}電光雙擊 / 电光双击{3}{W Recharge}
{Electric},,Electro Drift,2,3,,,,True,{Electric}Electro Drift{2},Electro Drift,f7e846,イナズマドライブ,{Electric}イナズマドライブ{2},Turbo Volt,{Electric}Turbo Volt{2},Blitztour,{Electric}Blitztour{2},Fulmiscatto,{Electric}Fulmiscatto{2},Electroderrape,{Electric}Electroderrape{2},라이트닝드라이브,{Electric}라이트닝드라이브{2},閃電猛衝 / 闪电猛冲,{Electric}閃電猛衝 / 闪电猛冲{2}
{Electric},,Electro Shot,3,4,{W Adv 1},{W Recharge},,True,{Electric}Electro Shot{3}{W Adv 1}{W Recharge},Electro Shot,f7e846,エレクトロビーム,{Electric}エレクトロビーム{3}{W Adv 1}{W Recharge},Fulgurayon,{Electric}Fulgurayon{3}{W Adv 1}{W Recharge},Stromstrahl,{Electric}Stromstrahl{3}{W Adv 1}{W Recharge},Elettroraggio,{Electric}Elettroraggio{3}{W Adv 1}{W Recharge},Electrorrayo,{Electric}Electrorrayo{3}{W Adv 1}{W Recharge},일렉트로빔,{Electric}일렉트로빔{3}{W Adv 1}{W Recharge},電光束 / 电光束,{Electric}電光束 / 电光束{3}{W Adv 1}{W Recharge}
{Electric},,Electroweb,2,3,{W Priority},,,True,{Electric}Electroweb{2}{W Priority},Electroweb,f7e846,エレキネット,{Electric}エレキネット{2}{W Priority},Toile Élek,{Electric}Toile Élek{2}{W Priority},Elektronetz,{Electric}Elektronetz{2}{W Priority},Elettrotela,{Electric}Elettrotela{2}{W Priority},Electrotela,{Electric}Electrotela{2}{W Priority},일렉트릭네트,{Electric}일렉트릭네트{2}{W Priority},電網 / 电网,{Electric}電網 / 电网{2}{W Priority}
{Electric},,Fusion Bolt,2,3,{W Add 4},,,True,{Electric}Fusion Bolt{2}{W Add 4},Fusion Bolt,f7e846,クロスサンダー,{Electric}クロスサンダー{2}{W Add 4},Éclair Croix,{Electric}Éclair Croix{2}{W Add 4},Kreuzdonner,{Electric}Kreuzdonner{2}{W Add 4},Incrotuono,{Electric}Incrotuono{2}{W Add 4},Rayo Fusión,{Electric}Rayo Fusión{2}{W Add 4},크로스썬더,{Electric}크로스썬더{2}{W Add 4},交錯閃電 / 交错闪电,{Electric}交錯閃電 / 交错闪电{2}{W Add 4}
{Electric},,Overdrive,2,3,,,,True,{Electric}Overdrive{2},Overdrive,f7e846,オーバードライブ,{Electric}オーバードライブ{2},Overdrive,{Electric}Overdrive{2},Overdrive,{Electric}Overdrive{2},Overdrive,{Electric}Overdrive{2},Amplificador,{Electric}Amplificador{2},오버드라이브,{Electric}오버드라이브{2},破音,{Electric}破音{2}
{Electric},,Parabolic Charge,2,3,{W Life},,,True,{Electric}Parabolic Charge{2}{W Life},Parabolic Charge,f7e846,パラボラチャージ,{Electric}パラボラチャージ{2}{W Life},Parabocharge,{Electric}Parabocharge{2}{W Life},Parabolladung,{Electric}Parabolladung{2}{W Life},Caricaparabola,{Electric}Caricaparabola{2}{W Life},Carga Parábola,{Electric}Carga Parábola{2}{W Life},파라볼라차지,{Electric}파라볼라차지{2}{W Life},拋物面充電 / 抛物面充电,{Electric}拋物面充電 / 抛物面充电{2}{W Life}
{Electric},,Plasma Fists,2*,3*,,,,#VALUE!,{Electric}Plasma Fists{2*},Plasma Fists,f7e846,プラズマフィスト,{Electric}プラズマフィスト{2*},Plasma Punch,{Electric}Plasma Punch{2*},Plasmafäuste,{Electric}Plasmafäuste{2*},Pugni Plasma,{Electric}Pugni Plasma{2*},Puños Plasma,{Electric}Puños Plasma{2*},플라스마피스트,{Electric}플라스마피스트{2*},等離子閃電拳 / 等离子闪电拳,{Electric}等離子閃電拳 / 等离子闪电拳{2*}
{Electric},,Revelation Dance,2,3,,,,True,{Electric}Revelation Dance{2},Revelation Dance (Electric),f7e846,めざめるダンス,{Electric}めざめるダンス{2},Danse Éveil,{Electric}Danse Éveil{2},Wecktanz,{Electric}Wecktanz{2},Mutadanza,{Electric}Mutadanza{2},Danza Despertar,{Electric}Danza Despertar{2},잠재댄스,{Electric}잠재댄스{2},覺醒之舞 / 觉醒之舞,{Electric}覺醒之舞 / 觉醒之舞{2}
{Electric},,Rising Voltage,2,3,,,,True,{Electric}Rising Voltage{2},Rising Voltage,f7e846,ライジングボルト,{Electric}ライジングボルト{2},Monte-Tension,{Electric}Monte-Tension{2},Hochspannung,{Electric}Hochspannung{2},Elettroimpennata,{Electric}Elettroimpennata{2},Alto Voltaje,{Electric}Alto Voltaje{2},라이징볼트,{Electric}라이징볼트{2},電力上升 / 电力上升,{Electric}電力上升 / 电力上升{2}
{Electric},,Shock Wave,2,3,{W Adv 1},,,True,{Electric}Shock Wave{2}{W Adv 1},Shock Wave,f7e846,でんげきは,{Electric}でんげきは{2}{W Adv 1},Onde de Choc,{Electric}Onde de Choc{2}{W Adv 1},Schockwelle,{Electric}Schockwelle{2}{W Adv 1},Ondashock,{Electric}Ondashock{2}{W Adv 1},Onda Voltio,{Electric}Onda Voltio{2}{W Adv 1},전격파,{Electric}전격파{2}{W Adv 1},電擊波 / 电击波,{Electric}電擊波 / 电击波{2}{W Adv 1}
{Electric},,Spark,2,3,{B Para 5},,,True,{Electric}Spark{2}{B Para 5},Spark,f7e846,スパーク,{Electric}スパーク{2}{B Para 5},Étincelle,{Electric}Étincelle{2}{B Para 5},Funkensprung,{Electric}Funkensprung{2}{B Para 5},Scintilla,{Electric}Scintilla{2}{B Para 5},Chispa,{Electric}Chispa{2}{B Para 5},스파크,{Electric}스파크{2}{B Para 5},電光 / 电光,{Electric}電光 / 电光{2}{B Para 5}
{Electric},,Supercell Slam,2,3,{W KO 6},,,True,{Electric}Supercell Slam{2}{W KO 6},Supercell Slam,f7e846,サンダーダイブ,{Electric}サンダーダイブ{2}{W KO 6},Volt Assaut,{Electric}Volt Assaut{2}{W KO 6},Donnerstoß,{Electric}Donnerstoß{2}{W KO 6},Elettrotuffo,{Electric}Elettrotuffo{2}{W KO 6},Plancha Voltaica,{Electric}Plancha Voltaica{2}{W KO 6},썬더다이브,{Electric}썬더다이브{2}{W KO 6},閃電強襲 / 闪电强袭,{Electric}閃電強襲 / 闪电强袭{2}{W KO 6}
{Electric},,Thunder,3,4,{B Para 6},,,True,{Electric}Thunder{3}{B Para 6},Thunder,f7e846,かみなり,{Electric}かみなり{3}{B Para 6},Fatal-Foudre,{Electric}Fatal-Foudre{3}{B Para 6},Donner,{Electric}Donner{3}{B Para 6},Tuono,{Electric}Tuono{3}{B Para 6},Trueno,{Electric}Trueno{3}{B Para 6},번개,{Electric}번개{3}{B Para 6},打雷,{Electric}打雷{3}{B Para 6}
{Electric},{d4},Thunder Cage,2,3,{W Add 4},,,True,{d4}{Electric}Thunder Cage{2}{W Add 4},Thunder Cage,f7e846,サンダープリズン,{d4}{Electric}サンダープリズン{2}{W Add 4},Voltageôle,{d4}{Electric}Voltageôle{2}{W Add 4},Blitzgefängnis,{d4}{Electric}Blitzgefängnis{2}{W Add 4},Elettrogabbia,{d4}{Electric}Elettrogabbia{2}{W Add 4},Electrojaula,{d4}{Electric}Electrojaula{2}{W Add 4},썬더프리즌,{d4}{Electric}썬더프리즌{2}{W Add 4},雷電囚籠 / 雷电囚笼,{d4}{Electric}雷電囚籠 / 雷电囚笼{2}{W Add 4}
{Electric},,Thunder Fang,2,3,{W Extra 5},,,True,{Electric}Thunder Fang{2}{W Extra 5},Thunder Fang,f7e846,かみなりのキバ,{Electric}かみなりのキバ{2}{W Extra 5},Crocs Éclair,{Electric}Crocs Éclair{2}{W Extra 5},Donnerzahn,{Electric}Donnerzahn{2}{W Extra 5},Fulmindenti,{Electric}Fulmindenti{2}{W Extra 5},Colmillo Rayo,{Electric}Colmillo Rayo{2}{W Extra 5},번개엄니,{Electric}번개엄니{2}{W Extra 5},雷電牙,{Electric}雷電牙{2}{W Extra 5}
{Electric},,Thunder Punch,2,3,{B Para 6},,,True,{Electric}Thunder Punch{2}{B Para 6},Thunder Punch,f7e846,かみなりパンチ,{Electric}かみなりパンチ{2}{B Para 6},Poing Éclair,{Electric}Poing Éclair{2}{B Para 6},Donnerschlag,{Electric}Donnerschlag{2}{B Para 6},Tuonopugno,{Electric}Tuonopugno{2}{B Para 6},Puño Trueno,{Electric}Puño Trueno{2}{B Para 6},번개펀치,{Electric}번개펀치{2}{B Para 6},雷電拳 / 雷电拳,{Electric}雷電拳 / 雷电拳{2}{B Para 6}
{Electric},,Thunder Shock,1,2,{B Para 6},,,True,{Electric}Thunder Shock{1}{B Para 6},Thunder Shock,f7e846,でんきショック,{Electric}でんきショック{1}{B Para 6},Éclair,{Electric}Éclair{1}{B Para 6},Donnerschock,{Electric}Donnerschock{1}{B Para 6},Tuonoshock,{Electric}Tuonoshock{1}{B Para 6},Impactrueno,{Electric}Impactrueno{1}{B Para 6},전기쇼크,{Electric}전기쇼크{1}{B Para 6},電擊 / 电击,{Electric}電擊 / 电击{1}{B Para 6}
{Electric},,Thunderbolt,2,3,{B Para 6},,,True,{Electric}Thunderbolt{2}{B Para 6},Thunderbolt,f7e846,１０まんボルト,{Electric}１０まんボルト{2}{B Para 6},Tonnerre,{Electric}Tonnerre{2}{B Para 6},Donnerblitz,{Electric}Donnerblitz{2}{B Para 6},Fulmine,{Electric}Fulmine{2}{B Para 6},Rayo,{Electric}Rayo{2}{B Para 6},１０만볼트,{Electric}１０만볼트{2}{B Para 6},十萬伏特 / 十万伏特,{Electric}十萬伏特 / 十万伏特{2}{B Para 6}
{Electric},,Thunderclap,2,3,{W Priority},,,True,{Electric}Thunderclap{2}{W Priority},Thunderclap,f7e846,じんらい,{Electric}じんらい{2}{W Priority},Vif Éclair,{Electric}Vif Éclair{2}{W Priority},Sturmblitz,{Electric}Sturmblitz{2}{W Priority},Saetta,{Electric}Saetta{2}{W Priority},Relámpago Súbito,{Electric}Relámpago Súbito{2}{W Priority},질풍신뢰,{Electric}질풍신뢰{2}{W Priority},迅雷,{Electric}迅雷{2}{W Priority}
{Electric},,Volt Switch,2,3,{W Switch},,,True,{Electric}Volt Switch{2}{W Switch},Volt Switch,f7e846,ボルトチェンジ,{Electric}ボルトチェンジ{2}{W Switch},Change Éclair,{Electric}Change Éclair{2}{W Switch},Voltwechsel,{Electric}Voltwechsel{2}{W Switch},Invertivolt,{Electric}Invertivolt{2}{W Switch},Voltiocambio,{Electric}Voltiocambio{2}{W Switch},볼트체인지,{Electric}볼트체인지{2}{W Switch},伏特替換 / 伏特替换,{Electric}伏特替換 / 伏特替换{2}{W Switch}
{Electric},,Volt Tackle,3,4,{B Para 6},{W KO 6},,True,{Electric}Volt Tackle{3}{B Para 6}{W KO 6},Volt Tackle,f7e846,ボルテッカー,{Electric}ボルテッカー{3}{B Para 6}{W KO 6},Électacle,{Electric}Électacle{3}{B Para 6}{W KO 6},Volttackle,{Electric}Volttackle{3}{B Para 6}{W KO 6},Locomovolt,{Electric}Locomovolt{3}{B Para 6}{W KO 6},Placaje Eléc,{Electric}Placaje Eléc{3}{B Para 6}{W KO 6},볼트태클,{Electric}볼트태클{3}{B Para 6}{W KO 6},伏特攻擊 / 伏特攻击,{Electric}伏特攻擊 / 伏特攻击{3}{B Para 6}{W KO 6}
{Electric},,Wild Charge,2,3,{W KO 6},,,True,{Electric}Wild Charge{2}{W KO 6},Wild Charge,f7e846,ワイルドボルト,{Electric}ワイルドボルト{2}{W KO 6},Éclair Fou,{Electric}Éclair Fou{2}{W KO 6},Stromstoß,{Electric}Stromstoß{2}{W KO 6},Sprizzalampo,{Electric}Sprizzalampo{2}{W KO 6},Voltio Cruel,{Electric}Voltio Cruel{2}{W KO 6},와일드볼트,{Electric}와일드볼트{2}{W KO 6},瘋狂伏特 / 疯狂伏特,{Electric}瘋狂伏特 / 疯狂伏特{2}{W KO 6}
{Electric},,Wildbolt Storm,2,3,{B Para 5},,,True,{Electric}Wildbolt Storm{2}{B Para 5},Wildbolt Storm,f7e846,かみなりあらし,{Electric}かみなりあらし{2}{B Para 5},Typhon Fulgurant,{Electric}Typhon Fulgurant{2}{B Para 5},Donnerorkan,{Electric}Donnerorkan{2}{B Para 5},Tempesta Tonante,{Electric}Tempesta Tonante{2}{B Para 5},Electormenta,{Electric}Electormenta{2}{B Para 5},번개폭풍,{Electric}번개폭풍{2}{B Para 5},鳴雷風暴 / 鸣雷风暴,{Electric}鳴雷風暴 / 鸣雷风暴{2}{B Para 5}
{Electric},,Zap Cannon,3,4,{B Para 4},,,True,{Electric}Zap Cannon{3}{B Para 4},Zap Cannon,f7e846,でんじほう,{Electric}でんじほう{3}{B Para 4},Élecanon,{Electric}Élecanon{3}{B Para 4},Blitzkanone,{Electric}Blitzkanone{3}{B Para 4},Falcecannone,{Electric}Falcecannone{3}{B Para 4},Electrocañón,{Electric}Electrocañón{3}{B Para 4},전자포,{Electric}전자포{3}{B Para 4},電磁炮 / 电磁炮,{Electric}電磁炮 / 电磁炮{3}{B Para 4}
{Electric},,Zing Zap,2,3,{B Dis 5},,,True,{Electric}Zing Zap{2}{B Dis 5},Zing Zap,f7e846,びりびりちくちく,{Electric}びりびりちくちく{2}{B Dis 5},Électrikipik,{Electric}Électrikipik{2}{B Dis 5},Elektropikser,{Electric}Elektropikser{2}{B Dis 5},Elettropizzico,{Electric}Elettropizzico{2}{B Dis 5},Electropunzada,{Electric}Electropunzada{2}{B Dis 5},찌리리따끔따끔,{Electric}찌리리따끔따끔{2}{B Dis 5},麻麻刺刺,{Electric}麻麻刺刺{2}{B Dis 5}
